Year,Water_Account_Identifier,Eligible,Enrolled
2020,2667,Yes,Yes
2020,2668,No,No
2020,2669,No,No
2020,2670,No,No
2020,2671,No,No
2020,2672,No,No
2020,2673,No,No
2020,2674,Yes,Yes
2020,2675,No,No
2020,2676,No,No
2020,2677,No,No
2020,2678,No,No
2020,2679,No,No
2020,2680,No,No
2020,2681,No,No
2020,2682,Yes,Yes
2020,2683,Yes,Yes
2020,2684,No,No
2020,2685,No,No
2020,2686,No,No
2020,2687,No,No
2020,2688,No,No
2020,2689,No,No
2020,2690,Yes,Yes
2020,2691,No,No
2020,2692,No,No
2020,2693,No,No
2020,2694,No,No
2020,2695,Yes,Yes
2020,2696,No,No
2020,2697,No,No
2020,2698,No,No
2020,2699,No,No
2020,2700,No,No
2020,2701,No,No
2020,2702,No,No
2020,2703,No,No
2020,2704,No,No
2020,2705,No,No
2020,2706,No,No
2020,2707,Yes,Yes
2020,2708,No,No
2020,2709,Yes,Yes
2020,2710,Yes,Yes
2020,2711,No,No
2020,2712,No,No
2020,2713,No,No
2020,2714,No,No
2020,2715,No,No
2020,2716,No,No
2020,2717,No,No
2020,2718,No,No
2020,2719,Yes,Yes
2020,2720,No,No
2020,2721,No,No
2020,2722,No,No
2020,2723,No,No
2020,2724,No,No
2020,2725,No,No
2020,2726,No,No
2020,2727,No,No
2020,2728,No,No
2020,2729,No,No
2020,2730,No,No
2020,2731,No,No
2020,2732,No,No
2020,2733,No,No
2020,2734,No,No
2020,2735,No,No
2020,2736,Yes,Yes
2020,2737,No,No
2020,2738,No,No
2020,2739,No,No
2020,2740,No,No
2020,2741,No,No
2020,2742,Yes,Yes
2020,2743,No,No
2020,2744,No,No
2020,2745,No,No
2020,2746,Yes,Yes
2020,2747,No,No
2020,2748,No,No
2020,2749,No,No
2020,2750,Yes,Yes
2020,2751,No,No
2020,2752,No,No
2020,2753,No,No
2020,2754,No,No
2020,2755,No,No
2020,2756,No,No
2020,2757,Yes,Yes
2020,2758,No,No
2020,2759,No,No
2020,2760,No,No
2020,2761,No,No
2020,2762,No,No
2020,2763,No,No
2020,2764,No,No
2020,2765,No,No
2020,2766,No,No
2020,2767,Yes,Yes
2020,2768,No,No
2020,2769,No,No
2020,2770,No,No
2020,2771,No,No
2020,2772,No,No
2020,2773,No,No
2020,2774,No,No
2020,2775,Yes,Yes
2020,2776,No,No
2020,2777,Yes,Yes
2020,2778,No,No
2020,2779,No,No
2020,2780,No,No
2020,2781,No,No
2020,2782,No,No
2020,2783,No,No
2020,2784,No,No
2020,2785,Yes,Yes
2020,2786,No,No
2020,2787,No,No
2020,2788,No,No
2020,2789,No,No
2020,2790,No,No
2020,2791,No,No
2020,2792,Yes,Yes
2020,2793,Yes,Yes
2020,2794,No,No
2020,2795,No,No
2020,2796,No,No
2020,2797,No,No
2020,2798,Yes,Yes
2020,2799,Yes,Yes
2020,2800,No,No
2020,2801,No,No
2020,2802,No,No
2020,2803,Yes,Yes
2020,2804,No,No
2020,2805,No,No
2020,2806,No,No
2020,2807,No,No
2020,2808,Yes,Yes
2020,2809,No,No
2020,2810,No,No
2020,2811,Yes,Yes
2020,2812,No,No
2020,2813,No,No
2020,2814,No,No
2020,2815,No,No
2020,2816,Yes,Yes
2020,2817,No,No
2020,2818,Yes,Yes
2020,2819,Yes,Yes
2020,2820,No,No
2020,2821,No,No
2020,2822,No,No
2020,2823,No,No
2020,2824,No,No
2020,2825,Yes,Yes
2020,2826,No,No
2020,2827,Yes,Yes
2020,2828,No,No
2020,2829,No,No
2020,2830,No,No
2020,2831,No,No
2020,2832,No,No
2020,2833,No,No
2020,2834,Yes,Yes
2020,2835,No,No
2020,2836,No,No
2020,2837,No,No
2020,2838,No,No
2020,2839,No,No
2020,2840,No,No
2020,2841,Yes,Yes
2020,2842,No,No
2020,2843,No,No
2020,2844,No,No
2020,2845,No,No
2020,2846,No,No
2020,2847,Yes,Yes
2020,2848,No,No
2020,2849,Yes,Yes
2020,2850,Yes,Yes
2020,2851,No,No
2020,2852,Yes,Yes
2020,2853,Yes,Yes
2020,2854,No,No
2020,2855,No,No
2020,2856,Yes,Yes
2020,2857,No,No
2020,2858,No,No
2020,2859,No,No
2020,2860,No,No
2020,2861,No,No
2020,2862,Yes,Yes
2020,2863,No,No
2020,2864,No,No
2020,2865,Yes,Yes
2020,2866,No,No
2020,2867,No,No
2020,2868,Yes,Yes
2020,2869,No,No
2020,2870,No,No
2020,2871,No,No
2020,2872,Yes,Yes
2020,2873,No,No
2020,2874,No,No
2020,2875,Yes,Yes
2020,2876,No,No
2020,2877,Yes,Yes
2020,2878,No,No
2020,2879,No,No
2020,2880,Yes,Yes
2020,2881,No,No
2020,2882,No,No
2020,2883,No,No
2020,2884,No,No
2020,2885,No,No
2020,2886,No,No
2020,2887,Yes,Yes
2020,2888,No,No
2020,2889,Yes,Yes
2020,2890,No,No
2020,2891,Yes,Yes
2020,2892,Yes,Yes
2020,2893,No,No
2020,2894,No,No
2020,2895,No,No
2020,2896,No,No
2020,2897,Yes,Yes
2020,2898,No,No
2020,2899,No,No
2020,2900,Yes,Yes
2020,2901,No,No
2020,2902,No,No
2020,2903,No,No
2020,2904,Yes,Yes
2020,2905,No,No
2020,2906,No,No
2020,2907,Yes,Yes
2020,2908,No,No
2020,2909,No,No
2020,2910,No,No
2020,2911,No,No
2020,2912,No,No
2020,2913,No,No
2020,2914,No,No
2020,2915,No,No
2020,2916,No,No
2020,2917,Yes,Yes
2020,2918,No,No
2020,2919,No,No
2020,2920,No,No
2020,2921,No,No
2020,2922,No,No
2020,2923,No,No
2020,2924,No,No
2020,2925,No,No
2020,2926,No,No
2020,2927,Yes,Yes
2020,2928,No,No
2020,2929,No,No
2020,2930,No,No
2020,2931,No,No
2020,2932,No,No
2020,2933,Yes,Yes
2020,2934,No,No
2020,2935,No,No
2020,2936,No,No
2020,2937,Yes,Yes
2020,2938,Yes,Yes
2020,2939,No,No
2020,2940,No,No
2020,2941,No,No
2020,2942,No,No
2020,2943,Yes,Yes
2020,2944,No,No
2020,2945,No,No
2020,2946,No,No
2020,2947,No,No
2020,2948,No,No
2020,2949,No,No
2020,2950,No,No
2020,2951,No,No
2020,2952,No,No
2020,2953,No,No
2020,2954,Yes,Yes
2020,2955,No,No
2020,2956,No,No
2020,2957,No,No
2020,2958,No,No
2020,2959,No,No
2020,2960,No,No
2020,2961,No,No
2020,2962,Yes,Yes
2020,2963,No,No
2020,2964,No,No
2020,2965,No,No
2020,2966,No,No
2020,2967,No,No
2020,2968,No,No
2020,2969,Yes,Yes
2020,2970,No,No
2020,2971,No,No
2020,2972,Yes,Yes
2020,2973,No,No
2020,2974,No,No
2020,2975,No,No
2020,2976,Yes,Yes
2020,2977,No,No
2020,2978,Yes,Yes
2020,2979,No,No
2020,2980,No,No
2020,2981,No,No
2020,2982,No,No
2020,2983,No,No
2020,2984,No,No
2020,2985,No,No
2020,2986,No,No
2020,2987,No,No
2020,2988,No,No
2020,2989,No,No
2020,2990,No,No
2020,2991,No,No
2020,2992,No,No
2020,2993,No,No
2020,2994,Yes,Yes
2020,2995,No,No
2020,2996,Yes,Yes
2020,2997,No,No
2020,2998,No,No
2020,2999,Yes,Yes
2020,3000,No,No
2020,3001,No,No
2020,3002,No,No
2020,3003,No,No
2020,3004,No,No
2020,3005,No,No
2020,3006,No,No
2020,3007,No,No
2020,3008,No,No
2020,3009,No,No
2020,3010,No,No
2020,3011,No,No
2020,3012,No,No
2020,3013,Yes,Yes
2020,3014,No,No
2020,3015,No,No
2020,3016,No,No
2020,3017,Yes,Yes
2020,3018,No,No
2020,3019,Yes,Yes
2020,3020,No,No
2020,3021,No,No
2020,3022,No,No
2020,3023,No,No
2020,3024,No,No
2020,3025,No,No
2020,3026,Yes,Yes
2020,3027,No,No
2020,3028,Yes,Yes
2020,3029,Yes,Yes
2020,3030,Yes,Yes
2020,3031,No,No
2020,3032,No,No
2020,3033,No,No
2020,3034,No,No
2020,3035,No,No
2020,3036,Yes,Yes
2020,3037,No,No
2020,3038,No,No
2020,3039,No,No
2020,3040,No,No
2020,3041,No,No
2020,3042,Yes,Yes
2020,3043,No,No
2020,3044,No,No
2020,3045,No,No
2020,3046,Yes,Yes
2020,3047,No,No
2020,3048,Yes,Yes
2020,3049,No,No
2020,3050,No,No
2020,3051,No,No
2020,3052,No,No
2020,3053,No,No
2020,3054,No,No
2020,3055,Yes,Yes
2020,3056,No,No
2020,3057,Yes,Yes
2020,3058,No,No
2020,3059,No,No
2020,3060,No,No
2020,3061,Yes,Yes
2020,3062,No,No
2020,3063,No,No
2020,3064,No,No
2020,3065,No,No
2020,3066,No,No
2020,3067,No,No
2020,3068,Yes,Yes
2020,3069,Yes,Yes
2020,3070,No,No
2020,3071,Yes,Yes
2020,3072,No,No
2020,3073,No,No
2020,3074,No,No
2020,3075,No,No
2020,3076,No,No
2020,3077,No,No
2020,3078,No,No
2020,3079,No,No
2020,3080,Yes,Yes
2020,3081,No,No
2020,3082,No,No
2020,3083,No,No
2020,3084,No,No
2020,3085,No,No
2020,3086,No,No
2020,3087,No,No
2020,3088,No,No
2020,3089,No,No
2020,3090,No,No
2020,3091,No,No
2020,3092,No,No
2020,3093,No,No
2020,3094,No,No
2020,3095,No,No
2020,3096,No,No
2020,3097,No,No
2020,3098,No,No
2020,3099,No,No
2020,3100,No,No
2020,3101,No,No
2020,3102,No,No
2020,3103,Yes,Yes
2020,3104,No,No
2020,3105,No,No
2020,3106,No,No
2020,3107,No,No
2020,3108,No,No
2020,3109,No,No
2020,3110,No,No
2020,3111,No,No
2020,3112,Yes,Yes
2020,3113,No,No
2020,3114,No,No
2020,3115,Yes,Yes
2020,3116,No,No
2020,3117,No,No
2020,3118,No,No
2020,3119,Yes,Yes
2020,3120,No,No
2020,3121,No,No
2020,3122,Yes,Yes
2020,3123,No,No
2020,3124,Yes,Yes
2020,3125,No,No
2020,3126,No,No
2020,3127,Yes,Yes
2020,3128,No,No
2020,3129,No,No
2020,3130,No,No
2020,3131,No,No
2020,3132,Yes,Yes
2020,3133,No,No
2020,3134,No,No
2020,3135,No,No
2020,3136,Yes,Yes
2020,3137,No,No
2020,3138,Yes,Yes
2020,3139,No,No
2020,3140,No,No
2020,3141,No,No
2020,3142,No,No
2020,3143,Yes,Yes
2020,3144,No,No
2020,3145,No,No
2020,3146,No,No
2020,3147,No,No
2020,3148,No,No
2020,3149,No,No
2020,3150,No,No
2020,3151,No,No
2020,3152,Yes,Yes
2020,3153,No,No
2020,3154,No,No
2020,3155,No,No
2020,3156,No,No
2020,3157,No,No
2020,3158,No,No
2020,3159,No,No
2020,3160,No,No
2020,3161,No,No
2020,3162,No,No
2020,3163,No,No
2020,3164,Yes,Yes
2020,3165,No,No
2020,3166,No,No
2020,3167,No,No
2020,3168,No,No
2020,3169,No,No
2020,3170,Yes,Yes
2020,3171,Yes,Yes
2020,3172,Yes,Yes
2020,3173,No,No
2020,3174,No,No
2020,3175,No,No
2020,3176,No,No
2020,3177,No,No
2020,3178,No,No
2020,3179,No,No
2020,3180,No,No
2020,3181,No,No
2020,3182,Yes,Yes
2020,3183,No,No
2020,3184,No,No
2020,3185,Yes,Yes
2020,3186,No,No
2020,3187,Yes,Yes
2020,3188,No,No
2020,3189,No,No
2020,3190,No,No
2020,3191,Yes,Yes
2020,3192,Yes,Yes
2020,3193,No,No
2020,3194,No,No
2020,3195,No,No
2020,3196,Yes,Yes
2020,3197,Yes,Yes
2020,3198,Yes,Yes
2020,3199,No,No
2020,3200,Yes,Yes
2020,3201,No,No
2020,3202,No,No
2020,3203,No,No
2020,3204,Yes,Yes
2020,3205,No,No
2020,3206,No,No
2020,3207,No,No
2020,3208,No,No
2020,3209,No,No
2020,3210,No,No
2020,3211,No,No
2020,3212,Yes,Yes
2020,3213,Yes,Yes
2020,3214,No,No
2020,3215,No,No
2020,3216,No,No
2020,3217,Yes,Yes
2020,3218,No,No
2020,3219,No,No
2020,3220,No,No
2020,3221,Yes,Yes
2020,3222,No,No
2020,3223,No,No
2020,3224,No,No
2020,3225,No,No
2020,3226,No,No
2020,3227,No,No
2020,3228,No,No
2020,3229,No,No
2020,3230,No,No
2020,3231,No,No
2020,3232,No,No
2020,3233,No,No
2020,3234,No,No
2020,3235,No,No
2020,3236,No,No
2020,3237,No,No
2020,3238,No,No
2020,3239,No,No
2020,3240,Yes,Yes
2020,3241,No,No
2020,3242,No,No
2020,3243,No,No
2020,3244,No,No
2020,3245,Yes,Yes
2020,3246,No,No
2020,3247,No,No
2020,3248,No,No
2020,3249,No,No
2020,3250,Yes,Yes
2020,3251,No,No
2020,3252,Yes,Yes
2020,3253,No,No
2020,3254,No,No
2020,3255,No,No
2020,3256,No,No
2020,3257,No,No
2020,3258,No,No
2020,3259,No,No
2020,3260,Yes,Yes
2020,3261,Yes,Yes
2020,3262,Yes,Yes
2020,3263,No,No
2020,3264,No,No
2020,3265,No,No
2020,3266,Yes,Yes
2020,3267,No,No
2020,3268,No,No
2020,3269,No,No
2020,3270,No,No
2020,3271,No,No
2020,3272,No,No
2020,3273,No,No
2020,3274,No,No
2020,3275,No,No
2020,3276,Yes,Yes
2020,3277,No,No
2020,3278,No,No
2020,3279,No,No
2020,3280,No,No
2020,3281,No,No
2020,3282,No,No
2020,3283,No,No
2020,3284,Yes,Yes
2020,3285,No,No
2020,3286,No,No
2020,3287,Yes,Yes
2020,3288,No,No
2020,3289,Yes,Yes
2020,3290,No,No
2020,3291,No,No
2020,3292,No,No
2020,3293,No,No
2020,3294,No,No
2020,3295,No,No
2020,3296,No,No
2020,3297,No,No
2020,3298,No,No
2020,3299,No,No
2020,3300,No,No
2020,3301,No,No
2020,3302,No,No
2020,3303,Yes,Yes
2020,3304,No,No
2020,3305,Yes,Yes
2020,3306,No,No
2020,3307,No,No
2020,3308,No,No
2020,3309,No,No
2020,3310,Yes,Yes
2020,3311,Yes,Yes
2020,3312,Yes,Yes
2020,3313,No,No
2020,3314,No,No
2020,3315,Yes,Yes
2020,3316,No,No
2020,3317,No,No
2020,3318,Yes,Yes
2020,3319,No,No
2020,3320,Yes,Yes
2020,3321,No,No
2020,3322,No,No
2020,3323,No,No
2020,3324,No,No
2020,3325,No,No
2020,3326,No,No
2020,3327,No,No
2020,3328,No,No
2020,3329,No,No
2020,3330,Yes,Yes
2020,3331,No,No
2020,3332,No,No
2020,3333,No,No
2020,3334,No,No
2020,3335,No,No
2020,3336,No,No
2020,3337,No,No
2020,3338,Yes,Yes
2020,3339,Yes,Yes
2020,3340,Yes,Yes
2020,3341,No,No
2020,3342,Yes,Yes
2020,3343,Yes,Yes
2020,3344,Yes,Yes
2020,3345,Yes,Yes
2020,3346,No,No
2020,3347,No,No
2020,3348,No,No
2020,3349,Yes,Yes
2020,3350,No,No
2020,3351,No,No
2020,3352,No,No
2020,3353,Yes,Yes
2020,3354,Yes,Yes
2020,3355,No,No
2020,3356,No,No
2020,3357,Yes,Yes
2020,3358,No,No
2020,3359,No,No
2020,3360,No,No
2020,3361,No,No
2020,3362,No,No
2020,3363,No,No
2020,3364,No,No
2020,3365,No,No
2020,3366,Yes,Yes
2020,3367,No,No
2020,3368,No,No
2020,3369,No,No
2020,3370,No,No
2020,3371,No,No
2020,3372,No,No
2020,3373,No,No
2020,3374,No,No
2020,3375,No,No
2020,3376,No,No
2020,3377,No,No
2020,3378,No,No
2020,3379,No,No
2020,3380,No,No
2020,3381,Yes,Yes
2020,3382,No,No
2020,3383,No,No
2020,3384,No,No
2020,3385,No,No
2020,3386,No,No
2020,3387,Yes,Yes
2020,3388,No,No
2020,3389,Yes,Yes
2020,3390,No,No
2020,3391,No,No
2020,3392,No,No
2020,3393,No,No
2020,3394,No,No
2020,3395,No,No
2020,3396,No,No
2020,3397,No,No
2020,3398,No,No
2020,3399,No,No
2020,3400,Yes,Yes
2020,3401,Yes,Yes
2020,3402,No,No
2020,3403,No,No
2020,3404,No,No
2020,3405,Yes,Yes
2020,3406,Yes,Yes
2020,3407,Yes,Yes
2020,3408,No,No
2020,3409,No,No
2020,3410,Yes,Yes
2020,3411,Yes,Yes
2020,3412,No,No
2020,3413,Yes,Yes
2020,3414,No,No
2020,3415,No,No
2020,3416,No,No
2020,3417,No,No
2020,3418,No,No
2020,3419,No,No
2020,3420,No,No
2020,3421,Yes,Yes
2020,3422,No,No
2020,3423,No,No
2020,3424,No,No
2020,3425,Yes,Yes
2020,3426,No,No
2020,3427,No,No
2020,3428,No,No
2020,3429,Yes,Yes
2020,3430,No,No
2020,3431,Yes,Yes
2020,3432,No,No
2020,3433,No,No
2020,3434,No,No
2020,3435,No,No
2020,3436,No,No
2020,3437,No,No
2020,3438,No,No
2020,3439,No,No
2020,3440,No,No
2020,3441,No,No
2020,3442,No,No
2020,3443,No,No
2020,3444,No,No
2020,3445,No,No
2020,3446,No,No
2020,3447,No,No
2020,3448,No,No
2020,3449,No,No
2020,3450,Yes,Yes
2020,3451,No,No
2020,3452,Yes,Yes
2020,3453,Yes,Yes
2020,3454,No,No
2020,3455,No,No
2020,3456,No,No
2020,3457,No,No
2020,3458,No,No
2020,3459,No,No
2020,3460,Yes,Yes
2020,3461,No,No
2020,3462,No,No
2020,3463,No,No
2020,3464,No,No
2020,3465,No,No
2020,3466,No,No
2020,3467,No,No
2020,3468,No,No
2020,3469,No,No
2020,3470,No,No
2020,3471,No,No
2020,3472,No,No
2020,3473,No,No
2020,3474,No,No
2020,3475,No,No
2020,3476,No,No
2020,3477,No,No
2020,3478,No,No
2020,3479,Yes,Yes
2020,3480,No,No
2020,3481,No,No
2020,3482,No,No
2020,3483,No,No
2020,3484,No,No
2020,3485,Yes,Yes
2020,3486,No,No
2020,3487,No,No
2020,3488,Yes,Yes
2020,3489,Yes,Yes
2020,3490,No,No
2020,3491,No,No
2020,3492,No,No
2020,3493,No,No
2020,3494,No,No
2020,3495,No,No
2020,3496,No,No
2020,3497,Yes,Yes
2020,3498,No,No
2020,3499,Yes,Yes
2020,3500,No,No
2020,3501,No,No
2020,3502,No,No
2020,3503,No,No
2020,3504,No,No
2020,3505,Yes,Yes
2020,3506,No,No
2020,3507,No,No
2020,3508,Yes,Yes
2020,3509,No,No
2020,3510,No,No
2020,3511,No,No
2020,3512,No,No
2020,3513,No,No
2020,3514,No,No
2020,3515,Yes,Yes
2020,3516,No,No
2020,3517,No,No
2020,3518,No,No
2020,3519,No,No
2020,3520,No,No
2020,3521,Yes,Yes
2020,3522,No,No
2020,3523,No,No
2020,3524,No,No
2020,3525,No,No
2020,3526,No,No
2020,3527,No,No
2020,3528,No,No
2020,3529,No,No
2020,3530,No,No
2020,3531,No,No
2020,3532,Yes,Yes
2020,3533,No,No
2020,3534,No,No
2020,3535,No,No
2020,3536,No,No
2020,3537,No,No
2020,3538,Yes,Yes
2020,3539,Yes,Yes
2020,3540,No,No
2020,3541,No,No
2020,3542,No,No
2020,3543,No,No
2020,3544,No,No
2020,3545,Yes,Yes
2020,3546,No,No
2020,3547,No,No
2020,3548,No,No
2020,3549,No,No
2020,3550,Yes,Yes
2020,3551,No,No
2020,3552,No,No
2020,3553,Yes,Yes
2020,3554,No,No
2020,3555,No,No
2020,3556,No,No
2020,3557,No,No
2020,3558,No,No
2020,3559,Yes,Yes
2020,3560,No,No
2020,3561,No,No
2020,3562,Yes,Yes
2020,3563,No,No
2020,3564,Yes,Yes
2020,3565,Yes,Yes
2020,3566,Yes,Yes
2020,3567,No,No
2020,3568,No,No
2020,3569,Yes,Yes
2020,3570,No,No
2020,3571,No,No
2020,3572,No,No
2020,3573,No,No
2020,3574,Yes,Yes
2020,3575,Yes,Yes
2020,3576,No,No
2020,3577,No,No
2020,3578,No,No
2020,3579,Yes,Yes
2020,3580,No,No
2020,3581,No,No
2020,3582,No,No
2020,3583,No,No
2020,3584,No,No
2020,3585,No,No
2020,3586,No,No
2020,3587,No,No
2020,3588,No,No
2020,3589,No,No
2020,3590,Yes,Yes
2020,3591,No,No
2020,3592,No,No
2020,3593,No,No
2020,3594,No,No
2020,3595,No,No
2020,3596,Yes,Yes
2020,3597,No,No
2020,3598,No,No
2020,3599,No,No
2020,3600,No,No
2020,3601,No,No
2020,3602,No,No
2020,3603,No,No
2020,3604,Yes,Yes
2020,3605,No,No
2020,3606,No,No
2020,3607,No,No
2020,3608,No,No
2020,3609,No,No
2020,3610,No,No
2020,3611,No,No
2020,3612,No,No
2020,3613,No,No
2020,3614,No,No
2020,3615,No,No
2020,3616,No,No
2020,3617,Yes,Yes
2020,3618,No,No
2020,3619,No,No
2020,3620,No,No
2020,3621,Yes,Yes
2020,3622,No,No
2020,3623,No,No
2020,3624,No,No
2020,3625,No,No
2020,3626,No,No
2020,3627,No,No
2020,3628,Yes,Yes
2020,3629,No,No
2020,3630,No,No
2020,3631,No,No
2020,3632,No,No
2020,3633,No,No
2020,3634,No,No
2020,3635,No,No
2020,3636,No,No
2020,3637,No,No
2020,3638,No,No
2020,3639,No,No
2020,3640,Yes,Yes
2020,3641,No,No
2020,3642,No,No
2020,3643,No,No
2020,3644,No,No
2020,3645,No,No
2020,3646,No,No
2020,3647,No,No
2020,3648,Yes,Yes
2020,3649,No,No
2020,3650,No,No
2020,3651,No,No
2020,3652,No,No
2020,3653,No,No
2020,3654,No,No
2020,3655,Yes,Yes
2020,3656,Yes,Yes
2020,3657,No,No
2020,3658,No,No
2020,3659,No,No
2020,3660,No,No
2020,3661,No,No
2020,3662,No,No
2020,3663,No,No
2020,3664,No,No
2020,3665,No,No
2020,3666,No,No
2020,3667,No,No
2020,3668,No,No
2020,3669,Yes,Yes
2020,3670,No,No
2020,3671,No,No
2020,3672,No,No
2020,3673,No,No
2020,3674,No,No
2020,3675,No,No
2020,3676,No,No
2020,3677,No,No
2020,3678,No,No
2020,3679,No,No
2020,3680,No,No
2020,3681,No,No
2020,3682,No,No
2020,3683,No,No
2020,3684,Yes,Yes
2020,3685,No,No
2020,3686,Yes,Yes
2020,3687,No,No
2020,3688,No,No
2020,3689,No,No
2020,3690,No,No
2020,3691,Yes,Yes
2020,3692,No,No
2020,3693,Yes,Yes
2020,3694,No,No
2020,3695,No,No
2020,3696,No,No
2020,3697,No,No
2020,3698,No,No
2020,3699,No,No
2020,3700,No,No
2020,3701,No,No
2020,3702,Yes,Yes
2020,3703,Yes,Yes
2020,3704,Yes,Yes
2020,3705,Yes,Yes
2020,3706,No,No
2020,3707,Yes,Yes
2020,3708,No,No
2020,3709,Yes,Yes
2020,3710,Yes,Yes
2020,3711,No,No
2020,3712,No,No
2020,3713,Yes,Yes
2020,3714,No,No
2020,3715,No,No
2020,3716,Yes,Yes
2020,3717,No,No
2020,3718,No,No
2020,3719,No,No
2020,3720,No,No
2020,3721,No,No
2020,3722,No,No
2020,3723,No,No
2020,3724,Yes,Yes
2020,3725,No,No
2020,3726,No,No
2020,3727,No,No
2020,3728,No,No
2020,3729,No,No
2020,3730,No,No
2020,3731,No,No
2020,3732,No,No
2020,3733,No,No
2020,3734,No,No
2020,3735,No,No
2020,3736,No,No
2020,3737,No,No
2020,3738,No,No
2020,3739,Yes,Yes
2020,3740,No,No
2020,3741,No,No
2020,3742,No,No
2020,3743,No,No
2020,3744,No,No
2020,3745,No,No
2020,3746,No,No
2020,3747,No,No
2020,3748,No,No
2020,3749,No,No
2020,3750,No,No
2020,3751,Yes,Yes
2020,3752,Yes,Yes
2020,3753,No,No
2020,3754,No,No
2020,3755,Yes,Yes
2020,3756,No,No
2020,3757,No,No
2020,3758,No,No
2020,3759,Yes,Yes
2020,3760,No,No
2020,3761,No,No
2020,3762,Yes,Yes
2020,3763,No,No
2020,3764,No,No
2020,3765,Yes,Yes
2020,3766,Yes,Yes
2020,3767,No,No
2020,3768,No,No
2020,3769,Yes,Yes
2020,3770,No,No
2020,3771,No,No
2020,3772,Yes,Yes
2020,3773,No,No
2020,3774,No,No
2020,3775,No,No
2020,3776,No,No
2020,3777,Yes,Yes
2020,3778,No,No
2020,3779,Yes,Yes
2020,3780,No,No
2020,3781,No,No
2020,3782,Yes,Yes
2020,3783,No,No
2020,3784,Yes,Yes
2020,3785,No,No
2020,3786,No,No
2020,3787,No,No
2020,3788,No,No
2020,3789,No,No
2020,3790,No,No
2020,3791,No,No
2020,3792,No,No
2020,3793,No,No
2020,3794,No,No
2020,3795,No,No
2020,3796,No,No
2020,3797,No,No
2020,3798,Yes,Yes
2020,3799,No,No
2020,3800,No,No
2020,3801,No,No
2020,3802,No,No
2020,3803,No,No
2020,3804,No,No
2020,3805,Yes,Yes
2020,3806,No,No
2020,3807,No,No
2020,3808,No,No
2020,3809,No,No
2020,3810,No,No
2020,3811,No,No
2020,3812,No,No
2020,3813,No,No
2020,3814,Yes,Yes
2020,3815,No,No
2020,3816,Yes,Yes
2020,3817,Yes,Yes
2020,3818,No,No
2020,3819,No,No
2020,3820,No,No
2020,3821,No,No
2020,3822,Yes,Yes
2020,3823,No,No
2020,3824,No,No
2020,3825,No,No
2020,3826,No,No
2020,3827,No,No
2020,3828,No,No
2020,3829,No,No
2020,3830,Yes,Yes
2020,3831,No,No
2020,3832,Yes,Yes
2020,3833,No,No
2020,3834,Yes,Yes
2020,3835,No,No
2020,3836,No,No
2020,3837,No,No
2020,3838,Yes,Yes
2020,3839,No,No
2020,3840,No,No
2020,3841,No,No
2020,3842,No,No
2020,3843,No,No
2020,3844,No,No
2020,3845,No,No
2020,3846,No,No
2020,3847,Yes,Yes
2020,3848,No,No
2020,3849,Yes,Yes
2020,3850,No,No
2020,3851,Yes,Yes
2020,3852,Yes,Yes
2020,3853,No,No
2020,3854,No,No
2020,3855,No,No
2020,3856,No,No
2020,3857,No,No
2020,3858,No,No
2020,3859,No,No
2020,3860,Yes,Yes
2020,3861,No,No
2020,3862,No,No
2020,3863,No,No
2020,3864,No,No
2020,3865,Yes,Yes
2020,3866,No,No
2020,3867,No,No
2020,3868,No,No
2020,3869,No,No
2020,3870,Yes,Yes
2020,3871,Yes,Yes
2020,3872,No,No
2020,3873,No,No
2020,3874,No,No
2020,3875,No,No
2020,3876,No,No
2020,3877,No,No
2020,3878,No,No
2020,3879,No,No
2020,3880,No,No
2020,3881,No,No
2020,3882,No,No
2020,3883,No,No
2020,3884,No,No
2020,3885,No,No
2020,3886,No,No
2020,3887,Yes,Yes
2020,3888,No,No
2020,3889,No,No
2020,3890,No,No
2020,3891,No,No
2020,3892,No,No
2020,3893,No,No
2020,3894,No,No
2020,3895,No,No
2020,3896,No,No
2020,3897,No,No
2020,3898,No,No
2020,3899,No,No
2020,3900,No,No
2020,3901,No,No
2020,3902,No,No
2020,3903,No,No
2020,3904,Yes,Yes
2020,3905,No,No
2020,3906,No,No
2020,3907,Yes,Yes
2020,3908,No,No
2020,3909,Yes,Yes
2020,3910,No,No
2020,3911,No,No
2020,3912,No,No
2020,3913,Yes,Yes
2020,3914,No,No
2020,3915,No,No
2020,3916,Yes,Yes
2020,3917,No,No
2020,3918,No,No
2020,3919,Yes,Yes
2020,3920,No,No
2020,3921,No,No
2020,3922,No,No
2020,3923,No,No
2020,3924,No,No
2020,3925,No,No
2020,3926,Yes,Yes
2020,3927,No,No
2020,3928,No,No
2020,3929,No,No
2020,3930,No,No
2020,3931,Yes,Yes
2020,3932,No,No
2020,3933,No,No
2020,3934,No,No
2020,3935,No,No
2020,3936,Yes,Yes
2020,3937,No,No
2020,3938,No,No
2020,3939,Yes,Yes
2020,3940,Yes,Yes
2020,3941,Yes,Yes
2020,3942,No,No
2020,3943,No,No
2020,3944,No,No
2020,3945,No,No
2020,3946,Yes,Yes
2020,3947,Yes,Yes
2020,3948,No,No
2020,3949,No,No
2020,3950,No,No
2020,3951,Yes,Yes
2020,3952,No,No
2020,3953,No,No
2020,3954,No,No
2020,3955,No,No
2020,3956,No,No
